,year,state,candidate,party,totalvotes,Eligible_voting_pop,electoralvotes,candidatevotes,state_won_flag,percent_won
3079,2016,Alaska,Other,american delta party,318608,522679.0,3.0,1240,0,0.39
3080,2016,Alaska,Other,libertarian,318608,522679.0,3.0,18725,0,5.88
3081,2016,Alaska,Other,green,318608,522679.0,3.0,5735,0,1.8
3082,2016,Alaska,"Trump, Donald J.",republican,318608,522679.0,3.0,163387,1,51.28
3083,2016,Arizona,Other,constitution party,2573165,4740310.0,11.0,1058,0,0.04
3084,2016,Arizona,"Clinton, Hillary",democrat,2573165,4740310.0,11.0,1161167,0,45.13
3085,2016,Arizona,Other,american delta party,2573165,4740310.0,11.0,29,0,0.0
3086,2016,Arizona,Other,libertarian,2573165,4740310.0,11.0,106327,0,4.13
3087,2016,Arizona,Other,green,2573165,4740310.0,11.0,34345,0,1.33
3088,2016,Arizona,Other,we the people,2573165,4740310.0,11.0,12,0,0.0
3089,2016,Arizona,"Trump, Donald J.",republican,2573165,4740310.0,11.0,1252401,1,48.67
3090,2016,Arkansas,Other,constitution party,1130635,2140097.0,6.0,4613,0,0.41
3091,2016,Arkansas,"Clinton, Hillary",democrat,1130635,2140097.0,6.0,380494,0,33.65
3092,2016,Arkansas,Other,prohibition,1130635,2140097.0,6.0,4709,0,0.42
3093,2016,Arkansas,Other,libertarian,1130635,2140097.0,6.0,29829,0,2.64
3094,2016,Arkansas,Other,independent,1130635,2140097.0,6.0,3390,0,0.3
3095,2016,Arkansas,Other,independent,1130635,2140097.0,6.0,13255,0,1.17
3096,2016,Arkansas,Other,green,1130635,2140097.0,6.0,9473,0,0.84
3097,2016,Arkansas,"Trump, Donald J.",republican,1130635,2140097.0,6.0,684872,1,60.57
3098,2016,California,"Clinton, Hillary",democrat,14181595,25104844.0,55.0,8753788,1,61.73
3099,2016,California,Other,libertarian,14181595,25104844.0,55.0,478500,0,3.37
3100,2016,California,Other,socialism and liberation party,14181595,25104844.0,55.0,66101,0,0.47
3101,2016,California,Other,green,14181595,25104844.0,55.0,278657,0,1.96
3102,2016,California,"Trump, Donald J.",republican,14181595,25104844.0,55.0,4483810,0,31.62
3103,2016,Colorado,Other,approval voting party,2780220,3974405.0,9.0,337,0,0.01
3104,2016,Colorado,Other,constitution party,2780220,3974405.0,9.0,11699,0,0.42
3105,2016,Colorado,"Clinton, Hillary",democrat,2780220,3974405.0,9.0,1338870,1,48.16
3106,2016,Colorado,Other,american delta party,2780220,3974405.0,9.0,1255,0,0.05
3107,2016,Colorado,Other,socialist party usa,2780220,3974405.0,9.0,271,0,0.01
3108,2016,Colorado,Other,prohibition,2780220,3974405.0,9.0,185,0,0.01
3109,2016,Colorado,Other,america's party,2780220,3974405.0,9.0,710,0,0.03
3110,2016,Colorado,Other,libertarian,2780220,3974405.0,9.0,144121,0,5.18
3111,2016,Colorado,Other,veterans party of america,2780220,3974405.0,9.0,5028,0,0.18
3112,2016,Colorado,Other,socialist workers,2780220,3974405.0,9.0,452,0,0.02
3113,2016,Colorado,Other,independent american,2780220,3974405.0,9.0,1096,0,0.04
3114,2016,Colorado,Other,kotlikoff for president,2780220,3974405.0,9.0,392,0,0.01
3115,2016,Colorado,Other,socialism and liberation party,2780220,3974405.0,9.0,531,0,0.02
3116,2016,Colorado,Other,u.s. pacifist party,2780220,3974405.0,9.0,382,0,0.01
3117,2016,Colorado,Other,independent people of colorado,2780220,3974405.0,9.0,872,0,0.03
3118,2016,Colorado,Other,american solidarity party,2780220,3974405.0,9.0,862,0,0.03
3119,2016,Colorado,Other,unaffiliated,2780220,3974405.0,9.0,31485,0,1.13
3120,2016,Colorado,Other,nutrition party,2780220,3974405.0,9.0,751,0,0.03
3121,2016,Colorado,Other,green,2780220,3974405.0,9.0,38437,0,1.38
3122,2016,Colorado,"Trump, Donald J.",republican,2780220,3974405.0,9.0,1202484,0,43.25
3123,2016,Connecticut,"Clinton, Hillary",democrat,1644920,2582761.0,7.0,897572,1,54.57
3124,2016,Connecticut,Other,libertarian,1644920,2582761.0,7.0,48676,0,2.96
3125,2016,Connecticut,Other,green,1644920,2582761.0,7.0,22841,0,1.39
3126,2016,Connecticut,"Trump, Donald J.",republican,1644920,2582761.0,7.0,673215,0,40.93
3127,2016,Delaware,"Clinton, Hillary",democrat,441590,691720.0,3.0,235603,1,53.35
3128,2016,Delaware,Other,libertarian,441590,691720.0,3.0,14757,0,3.34
3129,2016,Delaware,Other,green,441590,691720.0,3.0,6103,0,1.38
3130,2016,Delaware,"Trump, Donald J.",republican,441590,691720.0,3.0,185127,0,41.92
3131,2016,Florida,Other,constitution party,9420039,14601066.0,29.0,16475,0,0.17
3132,2016,Florida,"Clinton, Hillary",democrat,9420039,14601066.0,29.0,4504975,0,47.82
3133,2016,Florida,Other,american delta party,9420039,14601066.0,29.0,9108,0,0.1
3134,2016,Florida,Other,libertarian,9420039,14601066.0,29.0,207043,0,2.2
3135,2016,Florida,Other,green,9420039,14601066.0,29.0,64399,0,0.68
3136,2016,Florida,"Trump, Donald J.",republican,9420039,14601066.0,29.0,4617886,1,49.02
3137,2016,Georgia,"Clinton, Hillary",democrat,4114732,6959963.0,16.0,1877963,0,45.64
3138,2016,Georgia,Other,libertarian,4114732,6959963.0,16.0,125306,0,3.05
3139,2016,Georgia,"Trump, Donald J.",republican,4114732,6959963.0,16.0,2089104,1,50.77
3140,2016,Hawaii,Other,unknown,437664,1012860.0,4.0,8289,0,1.89
3141,2016,Hawaii,Other,constitution party,437664,1012860.0,4.0,4508,0,1.03
3142,2016,Hawaii,"Clinton, Hillary",democrat,437664,1012860.0,4.0,266891,1,60.98
3143,2016,Hawaii,Other,libertarian,437664,1012860.0,4.0,15954,0,3.65
3144,2016,Hawaii,Other,unknown,437664,1012860.0,4.0,438,0,0.1
3145,2016,Hawaii,Other,green,437664,1012860.0,4.0,12737,0,2.91
3146,2016,Hawaii,"Trump, Donald J.",republican,437664,1012860.0,4.0,128847,0,29.44
3147,2016,Idaho,Other,constitution party,690255,1166706.0,4.0,2356,0,0.34
3148,2016,Idaho,"Clinton, Hillary",democrat,690255,1166706.0,4.0,189765,0,27.49
3149,2016,Idaho,Other,libertarian,690255,1166706.0,4.0,28331,0,4.1
3150,2016,Idaho,Other,independent,690255,1166706.0,4.0,60748,0,8.8
3151,2016,Idaho,"Trump, Donald J.",republican,690255,1166706.0,4.0,409055,1,59.26
3152,2016,Illinois,"Clinton, Hillary",democrat,5536424,8985443.0,20.0,3090729,1,55.83
3153,2016,Illinois,Other,libertarian,5536424,8985443.0,20.0,209596,0,3.79
3154,2016,Illinois,Other,green,5536424,8985443.0,20.0,76802,0,1.39
3155,2016,Illinois,"Trump, Donald J.",republican,5536424,8985443.0,20.0,2146015,0,38.76
3156,2016,Indiana,Other,constitution party,2734958,4849937.0,11.0,1937,0,0.07
3157,2016,Indiana,"Clinton, Hillary",democrat,2734958,4849937.0,11.0,1033126,0,37.77
3158,2016,Indiana,Other,socialist party usa,2734958,4849937.0,11.0,57,0,0.0
3159,2016,Indiana,Other,libertarian,2734958,4849937.0,11.0,133993,0,4.9
3160,2016,Indiana,"Trump, Donald J.",republican,2734958,4849937.0,11.0,1557286,1,56.94
3161,2016,Iowa,Other,constitution party,1565580,2288536.0,6.0,5335,0,0.34
3162,2016,Iowa,"Clinton, Hillary",democrat,1565580,2288536.0,6.0,653669,0,41.75
3163,2016,Iowa,Other,libertarian,1565580,2288536.0,6.0,59186,0,3.78
3164,2016,Iowa,Other,independent,1565580,2288536.0,6.0,2247,0,0.14
3165,2016,Iowa,Other,socialism and liberation party,1565580,2288536.0,6.0,323,0,0.02
3166,2016,Iowa,Other,independent,1565580,2288536.0,6.0,12366,0,0.79
3167,2016,Iowa,Other,green,1565580,2288536.0,6.0,11479,0,0.73
3168,2016,Iowa,"Trump, Donald J.",republican,1565580,2288536.0,6.0,800983,1,51.16
3169,2016,Iowa,Other,legal marijuana now,1565580,2288536.0,6.0,2246,0,0.14
3170,2016,Kansas,"Clinton, Hillary",democrat,1184402,2054025.0,6.0,427005,0,36.05
3171,2016,Kansas,Other,libertarian,1184402,2054025.0,6.0,55406,0,4.68
3172,2016,Kansas,Other,green,1184402,2054025.0,6.0,23506,0,1.98
3173,2016,Kansas,"Trump, Donald J.",republican,1184402,2054025.0,6.0,671018,1,56.65
3174,2016,Kentucky,"Clinton, Hillary",democrat,1924149,3282420.0,8.0,628854,0,32.68
3175,2016,Kentucky,Other,american delta party,1924149,3282420.0,8.0,1128,0,0.06
3176,2016,Kentucky,Other,libertarian,1924149,3282420.0,8.0,53752,0,2.79
3177,2016,Kentucky,Other,independent,1924149,3282420.0,8.0,22780,0,1.18
3178,2016,Kentucky,Other,green,1924149,3282420.0,8.0,13913,0,0.72
3179,2016,Kentucky,"Trump, Donald J.",republican,1924149,3282420.0,8.0,1202971,1,62.52
3180,2016,Louisiana,"Clinton, Hillary",democrat,2029032,3384435.0,8.0,780154,0,38.45
3181,2016,Louisiana,Other,libertarian,2029032,3384435.0,8.0,37978,0,1.87
3182,2016,Louisiana,Other,unknown,2029032,3384435.0,8.0,18231,0,0.9
3183,2016,Louisiana,Other,green,2029032,3384435.0,8.0,14031,0,0.69
3184,2016,Louisiana,"Trump, Donald J.",republican,2029032,3384435.0,8.0,1178638,1,58.09
3185,2016,Maine,Other,unknown,771892,1058372.0,4.0,23965,0,3.1
3186,2016,Maine,"Clinton, Hillary",democrat,771892,1058372.0,4.0,357735,1,46.35
3187,2016,Maine,Other,libertarian,771892,1058372.0,4.0,38105,0,4.94
3188,2016,Maine,Other,green,771892,1058372.0,4.0,14251,0,1.85
3189,2016,Maine,"Trump, Donald J.",republican,771892,1058372.0,4.0,335593,0,43.48
3190,2016,Maryland,"Clinton, Hillary",democrat,2781446,4189616.0,10.0,1678006,1,60.33
3191,2016,Maryland,Other,libertarian,2781446,4189616.0,10.0,79605,0,2.86
3192,2016,Maryland,Other,unknown,2781446,4189616.0,10.0,10921,0,0.39
3193,2016,Maryland,Other,green,2781446,4189616.0,10.0,35945,0,1.29
3194,2016,Maryland,"Trump, Donald J.",republican,2781446,4189616.0,10.0,943428,0,33.92
3195,2016,Massachusetts,Other,unknown,3378821,4948028.0,11.0,53775,0,1.59
3196,2016,Massachusetts,"Clinton, Hillary",democrat,3378821,4948028.0,11.0,1995196,1,59.05
3197,2016,Massachusetts,Other,libertarian,3378821,4948028.0,11.0,138018,0,4.08
3198,2016,Massachusetts,Other,unknown,3378821,4948028.0,11.0,50488,0,1.49
3199,2016,Massachusetts,Other,green,3378821,4948028.0,11.0,47661,0,1.41
3200,2016,Massachusetts,"Trump, Donald J.",republican,3378821,4948028.0,11.0,1090893,0,32.29
3201,2016,Michigan,Other,constitution party,4799284,7420628.0,16.0,16139,0,0.34
3202,2016,Michigan,"Clinton, Hillary",democrat,4799284,7420628.0,16.0,2268839,0,47.27
3203,2016,Michigan,Other,socialist party usa,4799284,7420628.0,16.0,2209,0,0.05
3204,2016,Michigan,Other,libertarian,4799284,7420628.0,16.0,172136,0,3.59
3205,2016,Michigan,Other,green,4799284,7420628.0,16.0,51463,0,1.07
3206,2016,Michigan,"Trump, Donald J.",republican,4799284,7420628.0,16.0,2279543,1,47.5
3207,2016,Minnesota,Other,constitution party,2944782,3973204.0,10.0,9456,0,0.32
3208,2016,Minnesota,"Clinton, Hillary",democrat,2944782,3973204.0,10.0,1367705,1,46.45
3209,2016,Minnesota,Other,american delta party,2944782,3973204.0,10.0,1430,0,0.05
3210,2016,Minnesota,Other,libertarian,2944782,3973204.0,10.0,112972,0,3.84
3211,2016,Minnesota,Other,socialist workers,2944782,3973204.0,10.0,1671,0,0.06
3212,2016,Minnesota,Other,independent,2944782,3973204.0,10.0,53075,0,1.8
3213,2016,Minnesota,Other,green,2944782,3973204.0,10.0,36986,0,1.26
3214,2016,Minnesota,"Trump, Donald J.",republican,2944782,3973204.0,10.0,1322949,0,44.93
3215,2016,Minnesota,Other,legal marijuana now,2944782,3973204.0,10.0,11291,0,0.38
3216,2016,Mississippi,Other,constitution party,1209357,2191241.0,6.0,3987,0,0.33
3217,2016,Mississippi,"Clinton, Hillary",democrat,1209357,2191241.0,6.0,485131,0,40.11
3218,2016,Mississippi,Other,american delta party,1209357,2191241.0,6.0,644,0,0.05
3219,2016,Mississippi,Other,prohibition,1209357,2191241.0,6.0,715,0,0.06
3220,2016,Mississippi,Other,libertarian,1209357,2191241.0,6.0,14435,0,1.19
3221,2016,Mississippi,Other,green,1209357,2191241.0,6.0,3731,0,0.31
3222,2016,Mississippi,"Trump, Donald J.",republican,1209357,2191241.0,6.0,700714,1,57.94
3223,2016,Missouri,Other,constitution party,2808605,4517925.0,10.0,13092,0,0.47
3224,2016,Missouri,"Clinton, Hillary",democrat,2808605,4517925.0,10.0,1071068,0,38.14
3225,2016,Missouri,Other,libertarian,2808605,4517925.0,10.0,97359,0,3.47
3226,2016,Missouri,Other,green,2808605,4517925.0,10.0,25419,0,0.91
3227,2016,Missouri,"Trump, Donald J.",republican,2808605,4517925.0,10.0,1594511,1,56.77
3228,2016,Montana,"Clinton, Hillary",democrat,494526,804250.0,3.0,177709,0,35.94
3229,2016,Montana,Other,american delta party,494526,804250.0,3.0,1570,0,0.32
3230,2016,Montana,Other,libertarian,494526,804250.0,3.0,28037,0,5.67
3231,2016,Montana,Other,green,494526,804250.0,3.0,7970,0,1.61
3232,2016,Montana,"Trump, Donald J.",republican,494526,804250.0,3.0,279240,1,56.47
3233,2016,Nebraska,"Clinton, Hillary",democrat,844227,1343821.0,5.0,284494,0,33.7
3234,2016,Nebraska,Other,libertarian,844227,1343821.0,5.0,38946,0,4.61
3235,2016,Nebraska,Other,green,844227,1343821.0,5.0,8775,0,1.04
3236,2016,Nebraska,"Trump, Donald J.",republican,844227,1343821.0,5.0,495961,1,58.75
3237,2016,Nevada,"Clinton, Hillary",democrat,1125385,1961587.0,6.0,539260,1,47.92
3238,2016,Nevada,Other,no party affiliation,1125385,1961587.0,6.0,2552,0,0.23
3239,2016,Nevada,Other,libertarian,1125385,1961587.0,6.0,37384,0,3.32
3240,2016,Nevada,Other,independent american,1125385,1961587.0,6.0,5268,0,0.47
3241,2016,Nevada,Other,unknown,1125385,1961587.0,6.0,28863,0,2.56
3242,2016,Nevada,"Trump, Donald J.",republican,1125385,1961587.0,6.0,512058,0,45.5
3243,2016,New Hampshire,"Clinton, Hillary",democrat,744296,1042795.0,4.0,348526,1,46.83
3244,2016,New Hampshire,Other,american delta party,744296,1042795.0,4.0,678,0,0.09
3245,2016,New Hampshire,Other,libertarian,744296,1042795.0,4.0,30777,0,4.14
3246,2016,New Hampshire,Other,unknown,744296,1042795.0,4.0,2411,0,0.32
3247,2016,New Hampshire,Other,green,744296,1042795.0,4.0,6496,0,0.87
3248,2016,New Hampshire,"Trump, Donald J.",republican,744296,1042795.0,4.0,345790,0,46.46
3249,2016,New Jersey,Other,constitution party,3874046,6013656.0,14.0,6161,0,0.16
3250,2016,New Jersey,"Clinton, Hillary",democrat,3874046,6013656.0,14.0,2148278,1,55.45
3251,2016,New Jersey,Other,american delta party,3874046,6013656.0,14.0,1838,0,0.05
3252,2016,New Jersey,Other,libertarian,3874046,6013656.0,14.0,72477,0,1.87
3253,2016,New Jersey,Other,socialist workers,3874046,6013656.0,14.0,2156,0,0.06
3254,2016,New Jersey,Other,socialism and liberation party,3874046,6013656.0,14.0,1682,0,0.04
3255,2016,New Jersey,Other,workers world,3874046,6013656.0,14.0,1749,0,0.05
3256,2016,New Jersey,Other,green,3874046,6013656.0,14.0,37772,0,0.98
3257,2016,New Jersey,"Trump, Donald J.",republican,3874046,6013656.0,14.0,1601933,0,41.35
3258,2016,New Mexico,Other,constitution party,798319,1464515.0,5.0,1514,0,0.19
3259,2016,New Mexico,"Clinton, Hillary",democrat,798319,1464515.0,5.0,385234,1,48.26
3260,2016,New Mexico,Other,american delta party,798319,1464515.0,5.0,475,0,0.06
3261,2016,New Mexico,Other,libertarian,798319,1464515.0,5.0,74541,0,9.34
3262,2016,New Mexico,Other,socialism and liberation party,798319,1464515.0,5.0,1184,0,0.15
3263,2016,New Mexico,Other,independent,798319,1464515.0,5.0,5825,0,0.73
3264,2016,New Mexico,Other,green,798319,1464515.0,5.0,9879,0,1.24
3265,2016,New Mexico,"Trump, Donald J.",republican,798319,1464515.0,5.0,319667,0,40.04
3266,2016,New York,Other,unknown,7802084,13604645.0,29.0,77179,0,0.99
3267,2016,New York,"Clinton, Hillary",democrat,7802084,13604645.0,29.0,4556124,1,58.4
3268,2016,New York,Other,libertarian,7802084,13604645.0,29.0,176598,0,2.26
3269,2016,New York,Other,unknown,7802084,13604645.0,29.0,48447,0,0.62
3270,2016,New York,Other,green,7802084,13604645.0,29.0,107934,0,1.38
3271,2016,New York,"Trump, Donald J.",republican,7802084,13604645.0,29.0,2819534,0,36.14
3272,2016,New York,Other,unknown,7802084,13604645.0,29.0,3452,0,0.04
3273,2016,North Carolina,"Clinton, Hillary",democrat,4741564,7352501.0,15.0,2189316,0,46.17
3274,2016,North Carolina,Other,libertarian,4741564,7352501.0,15.0,130126,0,2.74
3275,2016,North Carolina,Other,unknown,4741564,7352501.0,15.0,47386,0,1.0
3276,2016,North Carolina,"Trump, Donald J.",republican,4741564,7352501.0,15.0,2362631,1,49.83
3277,2016,North Dakota,Other,constitution party,344360,566783.0,3.0,1833,0,0.53
3278,2016,North Dakota,"Clinton, Hillary",democrat,344360,566783.0,3.0,93758,0,27.23
3279,2016,North Dakota,Other,american delta party,344360,566783.0,3.0,364,0,0.11
3280,2016,North Dakota,Other,libertarian,344360,566783.0,3.0,21434,0,6.22
3281,2016,North Dakota,Other,green,344360,566783.0,3.0,3780,0,1.1
3282,2016,North Dakota,"Trump, Donald J.",republican,344360,566783.0,3.0,216794,1,62.96
3283,2016,Ohio,"Clinton, Hillary",democrat,5496487,8736808.0,18.0,2394164,0,43.56
3284,2016,Ohio,Other,green,5496487,8736808.0,18.0,46271,0,0.84
3285,2016,Ohio,"Trump, Donald J.",republican,5496487,8736808.0,18.0,2841005,1,51.69
3286,2016,Oklahoma,"Clinton, Hillary",democrat,1452992,2778219.0,7.0,420375,0,28.93
3287,2016,Oklahoma,Other,libertarian,1452992,2778219.0,7.0,83481,0,5.75
3288,2016,Oklahoma,"Trump, Donald J.",republican,1452992,2778219.0,7.0,949136,1,65.32
3289,2016,Oregon,"Clinton, Hillary",democrat,2001336,3024174.0,7.0,1002106,1,50.07
3290,2016,Oregon,Other,libertarian,2001336,3024174.0,7.0,94231,0,4.71
3291,2016,Oregon,Other,unknown,2001336,3024174.0,7.0,72594,0,3.63
3292,2016,Oregon,Other,green,2001336,3024174.0,7.0,50002,0,2.5
3293,2016,Oregon,"Trump, Donald J.",republican,2001336,3024174.0,7.0,782403,0,39.09
3294,2016,Pennsylvania,Other,constitution party,6115402,9691160.0,20.0,21572,0,0.35
3295,2016,Pennsylvania,"Clinton, Hillary",democrat,6115402,9691160.0,20.0,2926441,0,47.85
3296,2016,Pennsylvania,Other,libertarian,6115402,9691160.0,20.0,146715,0,2.4
3297,2016,Pennsylvania,Other,green,6115402,9691160.0,20.0,49941,0,0.82
3298,2016,Pennsylvania,"Trump, Donald J.",republican,6115402,9691160.0,20.0,2970733,1,48.58
3299,2016,Rhode Island,"Clinton, Hillary",democrat,464144,786012.0,4.0,252525,1,54.41
3300,2016,Rhode Island,Other,american delta party,464144,786012.0,4.0,671,0,0.14
3301,2016,Rhode Island,Other,libertarian,464144,786012.0,4.0,14746,0,3.18
3302,2016,Rhode Island,Other,green,464144,786012.0,4.0,6220,0,1.34
3303,2016,Rhode Island,"Trump, Donald J.",republican,464144,786012.0,4.0,180543,0,38.9
3304,2016,South Carolina,Other,constitution party,2103027,3709283.0,9.0,5765,0,0.27
3305,2016,South Carolina,"Clinton, Hillary",democrat,2103027,3709283.0,9.0,855373,0,40.67
3306,2016,South Carolina,Other,libertarian,2103027,3709283.0,9.0,49204,0,2.34
3307,2016,South Carolina,Other,independent,2103027,3709283.0,9.0,21016,0,1.0
3308,2016,South Carolina,Other,american,2103027,3709283.0,9.0,3246,0,0.15
3309,2016,South Carolina,Other,green,2103027,3709283.0,9.0,13034,0,0.62
3310,2016,South Carolina,"Trump, Donald J.",republican,2103027,3709283.0,9.0,1155389,1,54.94
3311,2016,South Dakota,Other,constitution party,370093,631173.0,3.0,4064,0,1.1
3312,2016,South Dakota,"Clinton, Hillary",democrat,370093,631173.0,3.0,117458,0,31.74
3313,2016,South Dakota,Other,libertarian,370093,631173.0,3.0,20850,0,5.63
3314,2016,South Dakota,"Trump, Donald J.",republican,370093,631173.0,3.0,227721,1,61.53
3315,2016,Tennessee,"Clinton, Hillary",democrat,2508027,4909426.0,11.0,870695,0,34.72
3316,2016,Tennessee,"Trump, Donald J.",republican,2508027,4909426.0,11.0,1522925,1,60.72
3317,2016,Texas,"Clinton, Hillary",democrat,8969226,17448910.0,38.0,3877868,0,43.24
3318,2016,Texas,Other,libertarian,8969226,17448910.0,38.0,283492,0,3.16
3319,2016,Texas,Other,green,8969226,17448910.0,38.0,71558,0,0.8
3320,2016,Texas,"Trump, Donald J.",republican,8969226,17448910.0,38.0,4685047,1,52.23
3321,2016,Utah,Other,constitution party,1131317,1991885.0,6.0,8032,0,0.71
3322,2016,Utah,"Clinton, Hillary",democrat,1131317,1991885.0,6.0,310674,0,27.46
3323,2016,Utah,Other,libertarian,1131317,1991885.0,6.0,39608,0,3.5
3324,2016,Utah,Other,independent american,1131317,1991885.0,6.0,2732,0,0.24
3325,2016,Utah,Other,independent,1131317,1991885.0,6.0,255060,0,22.55
3326,2016,Utah,"Trump, Donald J.",republican,1131317,1991885.0,6.0,515211,1,45.54
3327,2016,Vermont,Other,unknown,320467,494871.0,3.0,4574,0,1.43
3328,2016,Vermont,"Clinton, Hillary",democrat,320467,494871.0,3.0,178573,1,55.72
3329,2016,Vermont,Other,american delta party,320467,494871.0,3.0,1063,0,0.33
3330,2016,Vermont,Other,libertarian,320467,494871.0,3.0,10078,0,3.14
3331,2016,Vermont,Other,socialism and liberation party,320467,494871.0,3.0,327,0,0.1
3332,2016,Vermont,Other,green,320467,494871.0,3.0,6758,0,2.11
3333,2016,Vermont,"Trump, Donald J.",republican,320467,494871.0,3.0,95369,0,29.76
3334,2016,Vermont,Other,unknown,320467,494871.0,3.0,826,0,0.26
3335,2016,Virginia,"Clinton, Hillary",democrat,3982752,6027152.0,13.0,1981473,1,49.75
3336,2016,Virginia,Other,libertarian,3982752,6027152.0,13.0,118274,0,2.97
3337,2016,Virginia,Other,independent,3982752,6027152.0,13.0,54054,0,1.36
3338,2016,Virginia,Other,green,3982752,6027152.0,13.0,27638,0,0.69
3339,2016,Virginia,"Trump, Donald J.",republican,3982752,6027152.0,13.0,1769443,0,44.43
3340,2016,Washington,Other,constitution party,3317019,5123020.0,12.0,17623,0,0.53
3341,2016,Washington,"Clinton, Hillary",democrat,3317019,5123020.0,12.0,1742718,1,52.54
